1966	  5	 17	 234.5100
1966	  5	 18	 234.5000
1966	  5	 19	 234.4900
1966	  5	 20	 234.5000
1966	  5	 21	 234.5000
1966	  5	 22	 234.5000
1966	  5	 23	 234.5300
1966	  5	 24	 234.4800
1966	  5	 25	 234.4600
1966	  5	 26	 234.4000
1966	  5	 27	 234.3800
1966	  5	 28	 234.3500
1966	  5	 29	 234.3500
1966	  5	 30	 234.4000
1966	  5	 31	 234.4000
1966	  6	  1	 234.4000
1966	  6	  2	 234.4100
1966	  6	  3	 234.4100
1966	  6	  4	 234.4100
1966	  6	  5	 234.4400
1966	  6	  6	 234.4400
1966	  6	  7	 234.4500
1966	  6	  8	 234.4300
1966	  6	  9	 234.4100
1966	  6	 10	 234.4100
1966	  6	 11	 234.4600
1966	  6	 12	 234.4800
1966	  6	 13	 234.4400
1966	  6	 14	 234.4200
1966	  6	 15	 234.4500
1966	  6	 16	 234.4500
1966	  6	 17	 234.4400
1966	  6	 18	 234.4600
1966	  6	 19	 234.5300
1966	  6	 20	 234.7000
1966	  6	 21	 234.7000
1966	  6	 22	 234.6800
1966	  6	 23	 234.7200
1966	  6	 24	 234.7200
1966	  6	 25	 234.7700
1966	  6	 26	 234.8000
1966	  6	 27	 234.9300
1966	  6	 28	 234.0000
1966	  6	 29	 235.0600
1966	  6	 30	 235.1000
1966	  7	  1	 235.1800
1966	  7	  2	 235.2000
1966	  7	  3	 235.2500
1966	  7	  4	 235.2700
1966	  7	  5	 235.2900
1966	  7	  6	 235.2900
1966	  7	  7	 235.3000
1966	  7	  8	 235.4000
1966	  7	  9	 235.4500
1966	  7	 10	 235.4800
1966	  7	 11	 235.4900
1966	  7	 12	 235.5000
1966	  7	 13	 235.5000
1966	  7	 14	 235.6500
1966	  7	 15	 235.6900
1966	  7	 16	 235.7000
1966	  7	 17	 235.8000
1966	  7	 18	 235.8400
1966	  7	 19	 235.8400
1966	  7	 20	 236.0000
1966	  7	 21	 236.0000
1966	  7	 22	 236.0500
1966	  7	 23	 236.1500
1966	  7	 24	 236.2000
1966	  7	 25	 236.2400
1966	  7	 26	 236.3000
1966	  7	 27	 236.3500
1966	  7	 28	 236.4200
1966	  7	 29	 236.4500
1966	  7	 30	 236.5000
1966	  7	 31	 236.5000
1966	  8	  1	 236.7000
1966	  8	  2	 236.7800
1966	  8	  3	 236.7800
1966	  8	  4	 236.8800
1966	  8	  5	 236.9000
1966	  8	  6	 236.9800
1966	  8	  7	 237.0000
1966	  8	  8	 237.0500
1966	  8	  9	 237.1000
1966	  8	 10	 237.1600
1966	  8	 11	 237.2300
1966	  8	 12	 237.3000
1966	  8	 13	 237.8000
1966	  8	 14	 237.4600
1966	  8	 15	 237.5800
1966	  8	 16	 237.7000
1966	  8	 17	 237.8400
1966	  8	 18	 237.9400
1966	  8	 19	 238.0800
1966	  8	 20	 238.3500
1966	  8	 21	 238.5800
1966	  8	 22	 238.8400
1966	  8	 23	 239.1000
1966	  8	 24	 239.4000
1966	  8	 25	 239.6800
1966	  8	 26	 240.0200
1966	  8	 27	 240.3300
1966	  8	 28	 240.6800
1966	  8	 29	 240.9600
1966	  8	 30	 241.2000
1966	  8	 31	 241.5800
1966	  9	  1	 241.9000
1966	  9	  2	 242.1900
1966	  9	  3	 242.4900
1966	  9	  4	 242.7800
1966	  9	  5	 242.9800
1966	  9	  6	 243.2400
1966	  9	  7	 243.5800
1966	  9	  8	 243.8200
1966	  9	  9	 244.0400
1966	  9	 10	 244.3000
1966	  9	 11	 244.5800
1966	  9	 12	 244.8000
1966	  9	 13	 245.0200
